URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9,3,0.4999999583333368,0.05687203764515622,21.2,15.566037735849056,14.706415094339622,33,212,262,1,6.4471544715447155
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,11,2,0.6923076390532585,0.035714285616169544,20.333333333333332,22.131147540983605,16.985792349726776,81,366,457,12,7.262295081967213
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,8,3,0.4545454132231443,0.04230769214497042,21.833333333333332,17.938931297709924,15.908905852417304,47,262,340,7,6.780821917808219
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,6,0,0.9999998333333611,0.019933554751051314,22.142857142857142,19.67741935483871,16.728110599078345,61,310,373,1,6.852760736196319
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,3,1,0.49999987500003124,0.01388888884066358,23.76923076923077,16.50485436893204,16.109634055265126,51,309,364,8,7.305732484076433
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3,0,0.9999996666667778,0.021428571275510205,19.857142857142858,21.58273381294964,16.575950668037002,30,139,208,0,6.136842105263158
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,2,2,0.0,0.02877697821023757,35.0,17.857142857142858,21.142857142857146,25,140,188,0,5.96875
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,4,0,0.9999997500000625,0.032520324938859146,20.5,25.203252032520325,18.28130081300813,31,123,201,0,6.551724137931035
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,4,0,0.9999997500000625,0.03076923053254438,21.5,20.930232558139537,16.972093023255816,27,129,198,0,6.351648351648351
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3,0,0.9999996666667778,0.02222222205761317,19.142857142857142,20.149253731343283,15.716844349680171,27,134,201,0,6.4772727272727275
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,2,0,0.99999950000025,0.0188679243503026,26.75,20.5607476635514,18.92429906542056,22,107,150,0,6.154929577464789
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,4,0,0.9999997500000625,0.03960396000392119,20.0,25.0,18.0,25,100,167,0,6.301369863013699
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,4,1,0.599999880000024,0.023584905549127805,19.181818181818183,12.796208530805686,12.791210685049549,27,211,224,2,5.529411764705882
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,13,8,0.23809522675737013,0.023863636336518595,17.9375,17.88617886178862,14.32947154471545,154,861,1163,6,6.425225225225225
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,4,6,-0.19999998000000202,0.021551724091483353,19.608695652173914,27.716186252771617,18.92995276197821,125,451,755,3,6.498412698412698
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,12,6,0.3333333148148158,0.021003500558922403,25.029411764705884,21.974148061104586,18.801423930324187,187,851,1217,3,6.281867145421903
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,19,18,0.027027026296566857,0.02704678360595995,19.776119402985074,19.69811320754717,15.789693044212896,261,1325,1922,7,6.317972350230415
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,8,5,0.23076921301775286,0.05676855870406743,21.818181818181817,10.416666666666668,12.893939393939394,25,240,243,9,6.63063063063063
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0,0,0.0,0.0,16.0,37.5,21.400000000000002,6,16,48,0,9.466666666666667
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,1,0,0.9999990000010001,0.008695652098298678,16.571428571428573,18.96551724137931,14.214778325123156,22,116,143,1,6.2835820895522385
